child_id,parent_id,match,word_jaccard_sim,tax_overlap_count,num_overlap_count,common_word_count
956856,1208658,0,0.10309278350515463,7,0,20
956856,1355698,0,0.08053691275167785,8,0,24
956856,1368008,0,0.1111111111111111,9,0,13
956856,916619,0,0.08614232209737828,8,1,23
956856,1271879,0,0.10697674418604651,9,0,23
956856,720765,0,0.06345177664974619,9,0,25
956856,1351517,0,0.10638297872340426,9,0,25
956856,806076,0,0.09497206703910614,8,0,17
956856,1288788,0,0.09558823529411764,10,0,26
956856,760096,0,0.10377358490566038,9,0,22
956856,1360007,0,0.08626198083067092,10,0,27
956856,1351575,0,0.12987012987012986,8,0,20
956856,1095034,0,0.11229946524064172,8,0,21
956856,1071193,0,0.06772908366533864,8,0,17
956856,1328994,0,0.08520179372197309,8,0,19
956856,1264879,0,0.10074626865671642,9,0,27
956858,956394,1,0.2669902912621359,22,5,55
956858,1367475,0,0.144,10,1,36
956858,694008,0,0.17228464419475656,14,0,46
956858,993185,0,0.14634146341463414,15,0,36
956858,1204141,0,0.1152073732718894,9,1,25
956858,1305876,0,0.14779874213836477,18,1,47
956858,1278437,0,0.12083333333333333,12,1,29
956858,1469338,0,0.14957264957264957,15,0,35
956858,948730,0,0.11854103343465046,17,1,39
956858,1236834,0,0.11176470588235295,13,1,38
956858,1044703,0,0.1611842105263158,14,3,49
956858,667934,0,0.11072664359861592,11,0,32
956858,717521,0,0.11635220125786164,15,1,37
956858,981536,0,0.18666666666666668,19,2,56
956858,667320,0,0.12280701754385964,15,1,42
956858,1213685,0,0.16877637130801687,15,0,40
956858,1039369,0,0.18412698412698414,18,3,58
956858,1444630,0,0.14705882352941177,16,1,45
956858,1258604,0,0.14285714285714285,18,1,50
956858,1255289,0,0.14666666666666667,14,2,44
956858,1354079,0,0.14492753623188406,13,2,40
956858,1288716,0,0.12931034482758622,17,1,60
956858,667952,0,0.0926517571884984,13,1,29
956858,1242699,0,0.16141732283464566,17,1,41
956858,1425580,0,0.10089020771513353,12,0,34
956860,956394,1,0.23333333333333334,19,7,56
956860,1380646,0,0.11621621621621622,15,2,43
956860,1146672,0,0.14052287581699346,14,1,43
956860,1430097,0,0.10877192982456141,12,0,31
956860,1459253,0,0.1644295302013423,13,3,49
956860,975975,0,0.13069908814589665,13,2,43
956860,1209856,0,0.1234866828087167,15,1,51
956860,1214922,0,0.12893982808022922,15,3,45
956860,1458993,0,0.13740458015267176,16,3,54
956860,989039,0,0.044407894736842105,8,0,27
956860,1338643,0,0.1242603550295858,15,1,42
956860,1205109,0,0.11633663366336634,17,3,47
956860,1445205,0,0.13196480938416422,14,0,45
956860,992666,0,0.14,17,4,63
956860,1462769,0,0.15357142857142858,15,3,43
956860,1296086,0,0.15588235294117647,19,0,53
956860,1362423,0,0.10948905109489052,12,1,30
956860,1228582,0,0.11781609195402298,14,0,41
956860,1301497,0,0.13823529411764707,18,1,47
956860,1254317,0,0.140625,14,1,45
956860,731406,0,0.12742382271468145,14,3,46
956860,1337323,0,0.10862619808306709,11,0,34
956860,1039371,0,0.11890243902439024,14,2,39
956860,1217372,0,0.11561866125760649,18,3,57
956860,770150,0,0.13402061855670103,19,4,78
956867,956395,1,0.20462046204620463,20,6,62
956867,1036127,0,0.12387387387387387,18,2,55
956867,1114428,0,0.1267605633802817,15,0,45
956867,1218540,0,0.0,0,0,0
956867,917042,0,0.11830985915492957,16,0,42
956867,1320336,0,0.12280701754385964,14,1,42
956867,958003,0,0.1393939393939394,13,2,46
956867,892104,0,0.130859375,19,4,67
956867,1368006,0,0.11813186813186813,16,2,43
956867,1153797,0,0.1440922190201729,16,1,50
956867,1108184,0,0.1336206896551724,22,1,62
956867,1203076,0,0.10980392156862745,11,1,28
956867,667976,0,0.11959287531806616,17,1,47
956867,1370348,0,0.14052287581699346,17,0,43
956867,1285013,0,0.14046822742474915,16,1,42
956867,793209,0,0.12403100775193798,16,1,48
956867,928667,0,0.11077844311377245,14,2,37
956867,1111961,0,0.1003584229390681,9,1,28
956867,975996,0,0.11214953271028037,19,1,48
956867,1115975,0,0.12939001848428835,20,3,70
956867,1060501,0,0.13150684931506848,16,3,48
956867,983703,0,0.10469314079422383,14,0,29
956867,675435,0,0.10557184750733138,15,0,36
956867,1014814,0,0.12232415902140673,14,1,40
956867,1370843,0,0.14402173913043478,17,4,53
956868,956394,1,0.2560386473429952,19,5,53
956868,1131698,0,0.15483870967741936,18,1,48
956868,1345396,0,0.1529051987767584,15,2,50
956868,1343106,0,0.13356164383561644,15,1,39
956868,1218533,0,0.09502262443438914,14,0,21
956868,755601,0,0.18532818532818532,17,1,48
956868,1367475,0,0.14919354838709678,10,1,37
956868,1328123,0,0.13533834586466165,13,0,36
956868,1011147,0,0.12535612535612536,15,2,44
956868,858270,0,0.14615384615384616,15,2,38
956868,1446862,0,0.11522633744855967,10,1,28
956868,1244319,0,0.1522491349480969,14,2,44
956868,1274643,0,0.1452991452991453,11,1,34
956868,882630,0,0.1164021164021164,15,3,44
956868,1000623,0,0.11818181818181818,16,1,39
956868,1371322,0,0.13355048859934854,15,2,41
956868,1229396,0,0.13402061855670103,14,2,39
956868,1328778,0,0.11945392491467577,14,1,35
956868,771158,0,0.14361702127659576,9,1,27
956868,962587,0,0.10256410256410256,11,1,36
956868,790184,0,0.14432989690721648,15,2,56
956868,961214,0,0.13653136531365315,14,1,37
956868,1406911,0,0.09809264305177112,13,0,36
956868,1152969,0,0.112,15,1,42
956868,857131,0,0.1010989010989011,16,0,46
956901,956394,1,0.14074074074074075,15,0,38
956901,916655,0,0.08517350157728706,16,0,27
956901,1174560,0,0.11210762331838565,15,0,50
956901,803096,0,0.1043956043956044,12,0,38
956901,667929,0,0.10049019607843138,16,2,41
956901,1275793,0,0.11890243902439024,13,1,39
956901,667963,0,0.09106529209621993,20,1,53
956901,975975,0,0.10028653295128939,12,0,35
956901,1036853,0,0.09571788413098237,15,0,38
956901,667959,0,0.10989010989010989,18,2,60
956901,671437,0,0.11924119241192412,15,0,44
956901,1383079,0,0.09446254071661238,12,0,29
956901,1341518,0,0.10181818181818182,13,1,28
956901,759291,0,0.10545454545454545,14,1,29
956901,1371322,0,0.1092436974789916,14,1,39
956901,1213686,0,0.11343283582089553,14,1,38
956901,668006,0,0.09154929577464789,16,0,39
956901,989538,0,0.09580838323353294,12,1,32
956901,1382226,0,0.12032085561497326,16,2,45
956901,1213684,0,0.11271676300578035,13,0,39
956901,667967,0,0.0859106529209622,12,0,25
956901,1318597,0,0.09798994974874371,15,0,39
956901,848147,0,0.10119047619047619,12,1,34
956901,1451482,0,0.08695652173913043,10,0,28
956901,987980,0,0.10273972602739725,16,0,45
956902,956394,1,0.13333333333333333,9,0,26
956902,873804,0,0.11555555555555555,10,0,26
956902,1109208,0,0.11071428571428571,11,1,31
956902,926820,0,0.09722222222222222,12,0,28
956902,747038,0,0.10408921933085502,11,0,28
956902,1390147,0,0.08373205741626795,12,0,35
956902,1379022,0,0.10451977401129943,11,0,37
956902,1288716,0,0.09502262443438914,13,1,42
956902,741359,0,0.07827788649706457,12,0,40
956902,1259054,0,0.0830188679245283,11,0,22
956902,1208242,0,0.1079136690647482,12,0,30
956902,1311961,0,0.12322274881516587,10,1,26
956902,697330,0,0.08035714285714286,12,1,36
956902,1095036,0,0.1388888888888889,10,0,25
956902,1293855,0,0.09134615384615384,7,0,19
956902,1444223,0,0.10357142857142858,11,1,29
956902,1037274,0,0.08737864077669903,10,0,27
956902,975974,0,0.10526315789473684,12,0,32
956902,960086,0,0.1044776119402985,7,0,21
956902,979789,0,0.10652920962199312,11,0,31
956902,869757,0,0.12301587301587301,11,0,31
956902,772708,0,0.09259259259259259,5,0,15
956902,1339338,0,0.13229571984435798,12,0,34
956902,1108127,0,0.09913793103448276,7,0,23
956902,1131699,0,0.10158730158730159,12,2,32
956903,956395,1,0.1659919028340081,16,1,41
956903,728192,0,0.09570957095709572,13,0,29
956903,728607,0,0.08290155440414508,14,1,32
956903,667932,0,0.08505747126436781,16,0,37
956903,1379023,0,0.12307692307692308,12,1,32
956903,764647,0,0.12133891213389121,11,0,29
956903,731832,0,0.1036036036036036,9,0,23
956903,1095825,0,0.09574468085106383,14,0,36
956903,914623,0,0.1183206106870229,13,0,31
956903,1311960,0,0.1073170731707317,9,0,22
956903,1424697,0,0.11372549019607843,12,1,29
956903,1348416,0,0.09060402684563758,12,0,27
956903,1399098,0,0.10423452768729642,12,0,32
956903,1100715,0,0.09178743961352658,9,0,19
956903,1032641,0,0.1383399209486166,15,0,35
956903,1274644,0,0.09667673716012085,15,0,32
956903,1315834,0,0.14634146341463414,14,1,36
956903,1209341,0,0.1210762331838565,12,0,27
956903,1382225,0,0.10600706713780919,13,1,30
956903,1308463,0,0.10486891385767791,11,0,28
956903,1233506,0,0.1037037037037037,11,1,28
956903,1137258,0,0.10086455331412104,14,0,35
956903,1373001,0,0.08661417322834646,13,0,33
956903,978341,0,0.10652920962199312,14,0,31
956903,1235439,0,0.0975609756097561,12,1,32
956924,956394,1,0.3656716417910448,15,4,49
956924,1029209,0,0.08923076923076922,12,0,29
956924,1347916,0,0.14285714285714285,8,0,27
956924,1463732,0,0.08745247148288973,13,0,23
956924,1233238,0,0.05952380952380952,4,0,5
956924,920917,0,0.06097560975609756,12,0,25
956924,947636,0,0.12295081967213115,11,1,30
956924,1467636,0,0.1262135922330097,8,1,26
956924,820688,0,0.11372549019607843,11,0,29
956924,877946,0,0.12105263157894737,11,0,23
956924,852422,0,0.12083333333333333,14,0,29
956924,1310160,0,0.14948453608247422,11,0,29
956924,760668,0,0.15286624203821655,9,0,24
956924,1008722,0,0.12365591397849462,11,0,23
956924,840664,0,0.11976047904191617,10,0,20
956924,1178302,0,0.24431818181818182,13,1,43
956924,997414,0,0.14367816091954022,10,0,25
956924,1446436,0,0.11888111888111888,12,0,34
956924,1094076,0,0.09411764705882353,10,0,24
956924,1134387,0,0.12389380530973451,11,0,28
956924,1442544,0,0.10762331838565023,10,0,24
956924,794698,0,0.09797297297297297,11,0,29
956924,1279760,0,0.16091954022988506,10,0,28
956924,1157035,0,0.08888888888888889,10,0,24
956924,809708,0,0.11864406779661017,9,1,21
956931,956394,1,0.3656716417910448,15,4,49
956931,1152122,0,0.125,9,1,23
956931,1219761,0,0.08148148148148149,10,0,22
956931,968848,0,0.07945205479452055,11,0,29
956931,1462320,0,0.11160714285714286,11,0,25
956931,1293112,0,0.12796208530805686,10,0,27
956931,862347,0,0.08282208588957055,10,0,27
956931,834529,0,0.07947019867549669,10,0,24
956931,698773,0,0.12244897959183673,12,0,30
956931,718074,0,0.0933852140077821,11,0,24
956931,797088,0,0.11917098445595854,11,0,23
956931,667954,0,0.06844106463878327,9,0,18
956931,678386,0,0.125,9,1,22
956931,667967,0,0.12352941176470589,12,0,21
956931,1209854,0,0.125,10,0,25
956931,1452062,0,0.09836065573770492,13,0,30
956931,724637,0,0.0967741935483871,11,0,24
956931,744485,0,0.10077519379844961,10,0,26
956931,1004860,0,0.09541984732824428,10,0,25
956931,674045,0,0.08490566037735849,10,0,18
956931,1352365,0,0.08417508417508418,11,0,25
956931,1407408,0,0.10358565737051793,12,0,26
956931,1324143,0,0.09014084507042254,11,0,32
956931,710624,0,0.0696969696969697,11,0,23
956931,1418152,0,0.11229946524064172,10,0,21
956932,956394,1,0.2867132867132867,12,5,41
956932,770148,0,0.06666666666666667,7,0,19
956932,1311904,0,0.08235294117647059,7,0,21
956932,997412,0,0.11206896551724138,7,3,26
956932,1382514,0,0.12790697674418605,6,3,22
956932,667942,0,0.06971153846153846,8,2,29
956932,718074,0,0.10588235294117647,9,5,27
956932,1408489,0,0.12844036697247707,7,2,28
956932,967693,0,0.14479638009049775,8,3,32
956932,919971,0,0.047987616099071206,9,4,31
956932,1463367,0,0.12698412698412698,8,2,24
956932,767958,0,0.06629834254143646,10,1,24
956932,770235,0,0.1358695652173913,7,1,25
956932,996775,0,0.12444444444444444,8,3,28
956932,709098,0,0.1048951048951049,9,0,30
956932,731405,0,0.11387900355871886,9,2,32
956932,1304113,0,0.18181818181818182,11,0,32
956932,1183997,0,0.0830188679245283,9,0,22
956932,820352,0,0.05178571428571429,10,2,29
956932,928661,0,0.10454545454545454,7,2,23
956932,848906,0,0.07586206896551724,8,2,22
956932,1348960,0,0.1099290780141844,10,2,31
956932,1424697,0,0.10267857142857142,9,2,23
956932,1051324,0,0.12025316455696203,10,1,38
956932,1270853,0,0.14743589743589744,8,0,23
956933,956394,1,0.37404580152671757,15,4,49
956933,1000721,0,0.13494809688581316,17,0,39
956933,1231790,0,0.10752688172043011,12,0,30
956933,727022,0,0.125,9,0,26
956933,858270,0,0.12953367875647667,11,0,25
956933,667972,0,0.1111111111111111,11,0,14
956933,1254385,0,0.13414634146341464,10,0,22
956933,741773,0,0.08794788273615635,12,0,27
956933,718338,0,0.03820816864295125,14,0,29
956933,1156268,0,0.11462450592885376,11,0,29
956933,1042350,0,0.09698996655518395,11,0,29
956933,1270853,0,0.12903225806451613,9,0,20
956933,668010,0,0.13548387096774195,10,1,21
956933,1346922,0,0.12627986348122866,12,0,37
956933,760663,0,0.09722222222222222,12,0,28
956933,775692,0,0.09865470852017937,11,0,22
956933,1338125,0,0.08695652173913043,8,1,18
956933,733347,0,0.10984848484848485,13,0,29
956933,1213559,0,0.10714285714285714,11,1,30
956933,1140343,0,0.10441767068273092,11,0,26
956933,820352,0,0.05595667870036101,13,0,31
956933,1210962,0,0.09019607843137255,8,0,23
956933,1047090,0,0.11307420494699646,12,0,32
956933,732636,0,0.11052631578947368,10,0,21
956933,1320336,0,0.1037344398340249,9,1,25
956936,956395,1,0.20175438596491227,17,2,46
956936,1287332,0,0.11375661375661375,17,0,43
956936,1116291,0,0.125,11,0,26
956936,1131818,0,0.13145539906103287,11,0,28
956936,1373619,0,0.12030075187969924,13,1,32
956936,1384653,0,0.12307692307692308,16,0,32
956936,728951,0,0.09944751381215469,10,0,18
956936,1200571,0,0.10059171597633136,13,0,34
956936,1015537,0,0.23333333333333334,13,1,42
956936,1430353,0,0.09348441926345609,14,0,33
956936,1463368,0,0.12916666666666668,13,0,31
956936,1305875,0,0.09885931558935361,12,0,26
956936,728386,0,0.1092436974789916,12,0,26
956936,1230721,0,0.13658536585365855,12,0,28
956936,1132982,0,0.10638297872340426,11,0,20
956936,667963,0,0.0658682634730539,14,0,33
956936,1225653,0,0.12350597609561753,12,0,31
956936,1458993,0,0.11180124223602485,15,1,36
956936,1452061,0,0.11162790697674418,11,0,24
956936,809706,0,0.10985915492957747,13,0,39
956936,1470025,0,0.1336206896551724,15,0,31
956936,1446436,0,0.13157894736842105,15,0,40
956936,701845,0,0.23711340206185566,16,1,46
956936,1258431,0,0.11524163568773234,15,0,31
956936,1271447,0,0.10333333333333333,12,0,31
956939,956395,1,0.20679012345679013,21,3,67
956939,898967,0,0.11552346570397112,12,1,32
956939,1315882,0,0.10915492957746478,15,0,31
956939,728604,0,0.13934426229508196,14,1,51
956939,844734,0,0.15274463007159905,17,1,64
956939,1463733,0,0.13714285714285715,13,1,48
956939,1118621,0,0.12012012012012012,9,0,40
956939,667964,0,0.11623931623931624,17,2,68
956939,1460151,0,0.0970873786407767,11,0,30
956939,1044772,0,0.14018691588785046,13,0,45
956939,1384653,0,0.14887640449438203,18,0,53
956939,1318597,0,0.11851851851851852,14,0,48
956939,1469336,0,0.1377245508982036,15,0,46
956939,1407410,0,0.13031161473087818,13,0,46
956939,789954,0,0.11702127659574468,19,1,77
956939,1315881,0,0.1095890410958904,11,0,32
956939,760011,0,0.11931818181818182,11,1,42
956939,919961,0,0.11971830985915492,16,0,51
956939,1407409,0,0.14114114114114115,15,0,47
956939,1462321,0,0.14540059347181009,11,0,49
956939,1210469,0,0.1440922190201729,13,1,50
956939,690419,0,0.10935441370223979,20,1,83
956939,828171,0,0.1424581005586592,15,2,51
956939,1224072,0,0.1457725947521866,13,0,50
956939,1297914,0,0.10855263157894737,15,0,33
956940,956394,1,0.136,11,0,17
956940,727719,0,0.075,9,0,12
956940,1382552,0,0.06666666666666667,6,0,10
956940,839575,0,0.061611374407582936,9,0,13
956940,707976,0,0.052,9,0,13
956940,1440095,0,0.07926829268292683,9,0,13
956940,1234852,0,0.06382978723404255,10,0,12
956940,1217370,0,0.04281345565749235,9,0,14
956940,879683,0,0.07514450867052024,9,1,13
956940,1448630,0,0.056074766355140186,9,0,12
956940,1311961,0,0.0821917808219178,8,0,12
956940,1341232,0,0.06857142857142857,8,0,12
956940,1463732,0,0.04700854700854701,10,0,11
956940,732213,0,0.05056179775280899,7,0,9
956940,1406796,0,0.03587443946188341,7,0,8
956940,1065177,0,0.07894736842105263,8,0,12
956940,1254316,0,0.06046511627906977,9,0,13
956940,1230272,0,0.05429864253393665,8,0,12
956940,763397,0,0.05434782608695652,10,0,15
956940,1152969,0,0.03460207612456748,7,0,10
956940,1328123,0,0.05747126436781609,9,0,10
956940,667951,0,0.07246376811594203,5,0,5
956940,835982,0,0.05220883534136546,8,1,13
956940,970043,0,0.020095693779904306,13,1,21
956940,1409673,0,0.09876543209876543,11,0,16
956941,956394,1,0.3125,16,4,50
956941,1359886,0,0.08779443254817987,14,2,41
956941,776562,0,0.12093023255813953,13,0,26
956941,1410645,0,0.10747663551401869,12,0,23
956941,1132885,0,0.13865546218487396,13,0,33
956941,1208790,0,0.1201923076923077,10,0,25
956941,1268201,0,0.11475409836065574,15,0,35
956941,1380647,0,0.12186379928315412,14,0,34
956941,824015,0,0.10380622837370242,14,0,30
956941,869757,0,0.13333333333333333,13,1,32
956941,928661,0,0.12083333333333333,11,0,29
956941,916620,0,0.07916666666666666,12,0,19
956941,1132983,0,0.13559322033898305,16,0,40
956941,1014752,0,0.14345991561181434,13,0,34
956941,1043077,0,0.13615023474178403,11,0,29
956941,1244319,0,0.13654618473895583,13,0,34
956941,1205800,0,0.1336405529953917,12,0,29
956941,1326061,0,0.14646464646464646,11,0,29
956941,1231789,0,0.07456140350877193,15,0,34
956941,1222452,0,0.11003236245954692,14,1,34
956941,1212911,0,0.1206896551724138,11,0,28
956941,1239696,0,0.08888888888888889,14,0,28
956941,1411150,0,0.13875598086124402,12,0,29
956941,872353,0,0.09967845659163987,15,0,31
956941,793953,0,0.10526315789473684,13,1,32
956942,956394,1,0.11678832116788321,15,0,32
956942,919788,0,0.09345794392523364,16,0,30
956942,697332,0,0.09580838323353294,12,2,32
956942,1363561,0,0.10933333333333334,16,1,41
956942,1095034,0,0.10231023102310231,14,0,31
956942,667932,0,0.08576998050682261,18,0,44
956942,1338127,0,0.13192612137203166,17,1,50
956942,852422,0,0.14285714285714285,19,0,49
956942,877839,0,0.08333333333333333,10,0,20
956942,978342,0,0.10328638497652583,17,1,44
956942,1008648,0,0.11263736263736264,15,1,41
956942,707975,0,0.10089020771513353,16,0,34
956942,1221674,0,0.08069164265129683,13,0,28
956942,717521,0,0.10497237569060773,15,1,38
956942,1173309,0,0.11163895486935867,16,2,47
956942,1329325,0,0.102803738317757,15,2,33
956942,1329382,0,0.09818181818181818,11,0,27
956942,1323867,0,0.1111111111111111,19,1,47
956942,1016999,0,0.12188365650969529,17,2,44
956942,873804,0,0.11258278145695365,16,1,34
956942,708578,0,0.096875,17,0,31
956942,728386,0,0.1,15,0,33
956942,753351,0,0.05485232067510549,8,0,13
956942,876877,0,0.09850746268656717,14,1,33
956942,1288716,0,0.111328125,19,2,57
956944,956394,1,0.11165048543689321,12,0,23
956944,1085841,0,0.10238907849829351,11,1,30
956944,889872,0,0.032490974729241874,7,0,18
956944,988656,0,0.11610486891385768,11,0,31
956944,1293773,0,0.10714285714285714,10,0,30
956944,1312266,0,0.10877192982456141,11,0,31
956944,1164390,0,0.09386281588447654,10,0,26
956944,791150,0,0.08950617283950617,12,0,29
956944,1220591,0,0.09025270758122744,10,1,25
956944,1380646,0,0.09841269841269841,12,0,31
956944,1297915,0,0.11255411255411256,11,0,26
956944,728603,0,0.10555555555555556,15,1,38
956944,848904,0,0.11304347826086956,13,0,26
956944,1470025,0,0.1220472440944882,13,0,31
956944,1401781,0,0.075,11,0,27
956944,904537,0,0.11785714285714285,12,1,33
956944,1349429,0,0.13432835820895522,12,0,36
956944,975996,0,0.08244680851063829,11,0,31
956944,668991,0,0.10071942446043165,10,0,28
956944,1281843,0,0.09433962264150944,9,0,20
956944,1370843,0,0.09657320872274143,12,0,31
956944,1395769,0,0.10902255639097744,11,0,29
956944,848910,0,0.11349693251533742,12,0,37
956944,1457772,0,0.08108108108108109,8,0,21
956944,712372,0,0.0963855421686747,7,0,16
956945,956394,1,0.11330049261083744,12,0,23
956945,1212419,0,0.0912280701754386,13,1,26
956945,782726,0,0.08823529411764706,14,0,30
956945,988753,0,0.084070796460177,10,0,19
956945,840276,0,0.08865248226950355,15,0,25
956945,740543,0,0.08196721311475409,10,0,20
956945,1046331,0,0.10902255639097744,13,1,29
956945,1420719,0,0.10437710437710437,14,1,31
956945,1051646,0,0.07065217391304347,12,1,26
956945,1366405,0,0.09848484848484848,14,1,26
956945,667997,0,0.09236947791164658,14,0,23
956945,731494,0,0.0891089108910891,8,0,18
956945,759291,0,0.12690355329949238,13,1,25
956945,1158196,0,0.09393939393939393,15,2,31
956945,773195,0,0.10227272727272728,14,1,27
956945,770149,0,0.08539944903581267,14,1,31
956945,1368006,0,0.09836065573770492,14,0,30
956945,921472,0,0.09243697478991597,17,0,33
956945,667962,0,0.11155378486055777,13,1,28
956945,1237985,0,0.10059171597633136,12,0,34
956945,733347,0,0.08653846153846154,13,0,27
956945,1370842,0,0.09274193548387097,11,0,23
956945,844292,0,0.09112709832134293,13,1,38
956945,1289601,0,0.1184573002754821,15,1,43
956945,1228581,0,0.08712121212121213,14,1,23
956948,956394,1,0.11616161616161616,10,0,23
956948,1270526,0,0.0975609756097561,9,0,24
956948,1349876,0,0.12411347517730496,12,0,35
956948,1298641,0,0.11304347826086956,12,0,26
956948,848911,0,0.09480122324159021,14,0,31
956948,1175473,0,0.10309278350515463,13,0,30
956948,835194,0,0.13725490196078433,14,0,35
956948,904089,0,0.10676156583629894,12,0,30
956948,1157034,0,0.10921501706484642,13,1,32
956948,1004860,0,0.09797297297297297,11,1,29
956948,1371322,0,0.11151079136690648,12,0,31
956948,1366612,0,0.08097165991902834,9,0,20
956948,1431973,0,0.09482758620689655,10,0,22
956948,1334932,0,0.09558823529411764,14,0,26
956948,704846,0,0.09333333333333334,13,0,28
956948,1229398,0,0.11610486891385768,13,1,31
956948,809708,0,0.107981220657277,11,0,23
956948,1388995,0,0.10121457489878542,12,0,25
956948,826139,0,0.11707317073170732,12,0,24
956948,1358773,0,0.1111111111111111,13,0,35
956948,993185,0,0.1,11,0,22
956948,1337770,0,0.07758620689655173,10,0,18
956948,1464358,0,0.10139860139860139,12,1,29
956948,1311961,0,0.10232558139534884,11,0,22
956948,1145745,0,0.10397553516819572,12,0,34
956950,956394,1,0.11594202898550725,13,0,32
956950,835982,0,0.09743589743589744,16,0,38
956950,1200833,0,0.09930715935334873,13,2,43
956950,1153797,0,0.11813186813186813,14,0,43
956950,1234852,0,0.10909090909090909,16,0,36
956950,876164,0,0.10377358490566038,16,0,33
956950,1397700,0,0.07368421052631578,8,0,21
956950,1403323,0,0.08441558441558442,11,2,26
956950,916622,0,0.10136986301369863,16,0,37
956950,1267961,0,0.08992805755395683,12,0,25
956950,952524,0,0.10831234256926953,16,0,43
956950,927618,0,0.09156626506024096,16,0,38
956950,1297915,0,0.11258278145695365,15,0,34
956950,1387193,0,0.10655737704918032,15,1,39
956950,699619,0,0.09655172413793103,16,0,42
956950,879349,0,0.09666666666666666,13,3,29
956950,785610,0,0.10679611650485436,13,1,33
956950,668001,0,0.11048158640226628,16,0,39
956950,1211928,0,0.09737827715355805,11,0,26
956950,981052,0,0.09968847352024922,12,1,32
956950,978342,0,0.107981220657277,16,2,46
956950,1278437,0,0.0859106529209622,11,0,25
956950,989707,0,0.08013937282229965,10,0,23
956950,1091344,0,0.1023391812865497,13,2,35
956950,1461014,0,0.11326860841423948,14,2,35
956957,956394,1,0.12807881773399016,10,0,26
956957,1252592,0,0.11627906976744186,14,0,35
956957,1292293,0,0.09125475285171103,13,0,24
956957,925863,0,0.11217948717948718,15,1,35
956957,914625,0,0.13003095975232198,15,1,42
956957,682608,0,0.13026819923371646,14,0,34
956957,667978,0,0.1025,16,0,41
956957,1201791,0,0.1232876712328767,13,0,36
956957,1261988,0,0.11940298507462686,11,0,32
956957,1249034,0,0.11607142857142858,14,1,39
956957,1085956,0,0.10054347826086957,15,0,37
956957,1019372,0,0.1165644171779141,14,0,38
956957,697331,0,0.11504424778761062,12,0,26
956957,1170546,0,0.10454545454545454,11,0,23
956957,1365124,0,0.10526315789473684,13,0,26
956957,1462769,0,0.10344827586206896,11,0,24
956957,1469338,0,0.1179245283018868,13,0,25
956957,1355244,0,0.11182108626198083,11,0,35
956957,1153799,0,0.125,13,0,27
956957,671437,0,0.10963455149501661,13,0,33
956957,1107264,0,0.12152777777777778,12,0,35
956957,1220591,0,0.14393939393939395,14,1,38
956957,1100713,0,0.11490683229813664,15,0,37
956957,1209854,0,0.12916666666666668,11,0,31
956957,1380646,0,0.11974110032362459,13,0,37
956958,956394,1,0.16,12,0,28
956958,1209855,0,0.10877192982456141,13,0,31
956958,1019670,0,0.09120521172638436,12,0,28
956958,1447610,0,0.12195121951219512,13,0,30
956958,756186,0,0.12875536480686695,12,0,30
956958,1430099,0,0.09302325581395349,11,0,20
956958,857131,0,0.08823529411764706,14,0,36
956958,718073,0,0.07608695652173914,15,0,28
956958,850768,0,0.1308411214953271,12,0,28
956958,1157763,0,0.09171597633136094,13,0,31
956958,793950,0,0.11987381703470032,15,0,38
956958,1015534,0,0.13043478260869565,13,1,33
956958,754030,0,0.10222222222222223,11,0,23
956958,1014017,0,0.11153846153846154,13,0,29
956958,1382552,0,0.13333333333333333,9,0,26
956958,790691,0,0.12177121771217712,12,0,33
956958,1056670,0,0.11174785100286533,15,0,39
956958,668009,0,0.1044776119402985,11,0,21
956958,1207888,0,0.11510791366906475,13,0,32
956958,892450,0,0.09016393442622951,12,0,33
956958,1376675,0,0.13333333333333333,12,0,30
956958,921474,0,0.09631728045325778,14,0,34
956958,1226692,0,0.08771929824561403,12,0,35
956958,683413,0,0.11217948717948718,13,0,35
956958,1200571,0,0.09198813056379822,12,0,31
956959,956394,1,0.17989417989417988,11,0,34
956959,790138,0,0.13524590163934427,11,0,33
956959,1009089,0,0.14163090128755365,11,0,33
956959,1280157,0,0.10759493670886076,13,0,34
956959,1122923,0,0.13930348258706468,11,0,28
956959,948729,0,0.13043478260869565,13,1,39
956959,1008648,0,0.14184397163120568,13,0,40
956959,877835,0,0.13653136531365315,12,0,37
956959,950507,0,0.13278008298755187,11,1,32
956959,1430349,0,0.10975609756097561,11,1,36
956959,1293552,0,0.11255411255411256,11,1,26
956959,1387194,0,0.10980392156862745,11,0,28
956959,1001598,0,0.11555555555555555,9,1,26
956959,1209855,0,0.12751677852348994,12,1,38
956959,691021,0,0.09574468085106383,9,0,18
956959,850055,0,0.12574850299401197,14,1,42
956959,1045491,0,0.1277258566978193,14,2,41
956959,873802,0,0.11567164179104478,10,0,31
956959,1326035,0,0.12043795620437957,12,0,33
956959,1212417,0,0.1004566210045662,12,0,22
956959,667320,0,0.12337662337662338,14,0,38
956959,1231305,0,0.11072664359861592,11,1,32
956959,760096,0,0.12601626016260162,12,1,31
956959,848117,0,0.11235955056179775,10,1,30
956959,1343017,0,0.13618677042801555,11,0,35
956963,956394,1,0.14646464646464646,12,0,29
956963,1277500,0,0.10457516339869281,13,0,32
956963,1207396,0,0.10130718954248366,15,0,31
956963,667975,0,0.07225433526011561,14,0,25
956963,764646,0,0.06811145510835913,13,0,22
